UniProtName_A	UniProtName_B
TNR1B_HUMAN	KC1AL_HUMAN
TNR1B_HUMAN	UTP20_HUMAN
TNR1B_HUMAN	ZN101_HUMAN
TNR1B_HUMAN	RRP12_HUMAN
TNR1B_HUMAN	CDC6_HUMAN
TNR1B_HUMAN	KIF14_HUMAN
TNR1B_HUMAN	VANG1_HUMAN
TNR1B_HUMAN	TNPO3_HUMAN
TNR1B_HUMAN	KIF2C_HUMAN
TNR1B_HUMAN	ZN770_HUMAN
TNR1B_HUMAN	KC1E_HUMAN
TNR1B_HUMAN	VANG2_HUMAN
TNR1B_HUMAN	IKBL1_HUMAN
TNAP3_HUMAN	STAT1_HUMAN
TNAP3_HUMAN	SRC_HUMAN
TNAP3_HUMAN	ARRD3_HUMAN
TNAP3_HUMAN	TRAF1_HUMAN
TNAP3_HUMAN	PFKAL_HUMAN
CBL_HUMAN	MK08_HUMAN
CBL_HUMAN	PK3CA_HUMAN
CBL_HUMAN	PTN6_HUMAN
CBL_HUMAN	PTN11_HUMAN
CBL_HUMAN	UBC_HUMAN
CBL_HUMAN	MYH9_HUMAN
CBL_HUMAN	GRP78_HUMAN
CBL_HUMAN	FAK1_HUMAN
CBL_HUMAN	TBB5_HUMAN
CBL_HUMAN	SOS1_HUMAN
CBL_HUMAN	HSP7C_HUMAN
CBL_HUMAN	GRP75_HUMAN
CBL_HUMAN	HS71L_HUMAN
CBL_HUMAN	MYH10_HUMAN
CBL_HUMAN	HSP76_HUMAN
CBL_HUMAN	PYR1_HUMAN
CBL_HUMAN	TRAF2_HUMAN
CBL_HUMAN	JAK2_HUMAN
CBL_HUMAN	RIPK1_HUMAN
CBL_HUMAN	TRAF6_HUMAN
CBL_HUMAN	UBB_HUMAN
RS3_HUMAN	TRAF1_HUMAN
RS3_HUMAN	HS90A_HUMAN
RS3_HUMAN	SUMO1_HUMAN
RS3_HUMAN	RL40_HUMAN
RS3_HUMAN	RN138_HUMAN
RS3_HUMAN	RRP12_HUMAN
JAK1_HUMAN	GRB2_HUMAN
JAK1_HUMAN	H31T_HUMAN
JAK1_HUMAN	STAT1_HUMAN
JAK1_HUMAN	SHIP1_HUMAN
TNR6_HUMAN	CASPA_HUMAN
TNR6_HUMAN	BID_HUMAN
TNR6_HUMAN	DPH1_HUMAN
TNR6_HUMAN	TBB2B_HUMAN
TNR6_HUMAN	TR10B_HUMAN
TNR6_HUMAN	EZRI_HUMAN
TNR6_HUMAN	MOES_HUMAN
TNR6_HUMAN	GDIR1_HUMAN
TNR6_HUMAN	UBC9_HUMAN
TNR6_HUMAN	TRAF1_MOUSE
TNR6_HUMAN	UBQL1_HUMAN
TNR6_HUMAN	P85A_HUMAN
TNR6_HUMAN	PTN6_HUMAN
TNR6_HUMAN	TBB5_HUMAN
ATPA_HUMAN	TBK1_HUMAN
ATPA_HUMAN	TNR1A_HUMAN
ATPA_HUMAN	TNR1B_HUMAN
ATPA_HUMAN	RS3_HUMAN
ATPA_HUMAN	MYH9_HUMAN
ATPA_HUMAN	HS71L_HUMAN
ATPA_HUMAN	SSRD_HUMAN
ATPA_HUMAN	C1QBP_HUMAN
ATPA_HUMAN	ECHA_HUMAN
ATPA_HUMAN	PRDX3_HUMAN
ATPA_HUMAN	GRP75_HUMAN
ATPA_HUMAN	MPCP_HUMAN
ATPA_HUMAN	LRC59_HUMAN
ATPA_HUMAN	CALX_HUMAN
MOES_HUMAN	KSYK_HUMAN
MOES_HUMAN	IKKE_HUMAN
MOES_HUMAN	TRAF6_HUMAN
MOES_HUMAN	BID_HUMAN
MOES_HUMAN	TR10B_HUMAN
MOES_HUMAN	FADD_HUMAN
MOES_HUMAN	TNFL6_HUMAN
MOES_HUMAN	MK08_HUMAN
MOES_HUMAN	CASPA_HUMAN
MOES_HUMAN	CASP8_HUMAN
MOES_HUMAN	TNR1A_HUMAN
MOES_HUMAN	MOES_HUMAN
MOES_HUMAN	GRP78_HUMAN
PYR1_HUMAN	NEMO_HUMAN
PYR1_HUMAN	RIPK1_HUMAN
PYR1_HUMAN	RIPK3_HUMAN
PYR1_HUMAN	TAB2_HUMAN
PYR1_HUMAN	M3K7_HUMAN
PYR1_HUMAN	TNR1A_HUMAN
PYR1_HUMAN	TNR1B_HUMAN
PYR1_HUMAN	TRADD_HUMAN
PYR1_HUMAN	TRAF2_HUMAN
PYR1_HUMAN	RS3_HUMAN
PYR1_HUMAN	DNJA1_HUMAN
PYR1_HUMAN	MPCP_HUMAN
CALX_HUMAN	JPH1_HUMAN
CALX_HUMAN	LRC59_HUMAN
CALX_HUMAN	OST48_HUMAN
CALX_HUMAN	CALX_HUMAN
CALX_HUMAN	NEMO_HUMAN
CALX_HUMAN	TNR1A_HUMAN
CALX_HUMAN	GRP75_HUMAN
CALX_HUMAN	MYO6_HUMAN
CALX_HUMAN	RRP12_HUMAN
CALX_HUMAN	ECHA_HUMAN
CALX_HUMAN	GRN_HUMAN
CALX_HUMAN	KSYK_HUMAN
CALX_HUMAN	CLH1_HUMAN
CALX_HUMAN	C1QBP_HUMAN
CALX_HUMAN	RCN2_HUMAN
P85A_HUMAN	PTN6_HUMAN
P85A_HUMAN	EGFR_HUMAN
P85A_HUMAN	GRB2_HUMAN
P85A_HUMAN	SOS1_HUMAN
P85A_HUMAN	JAK2_HUMAN
P85A_HUMAN	SRC_HUMAN
P85A_HUMAN	TNFL6_HUMAN
P85A_HUMAN	RAC1_HUMAN
P85A_HUMAN	KHDR1_HUMAN
P85A_HUMAN	PTN11_HUMAN
P85A_HUMAN	SHIP1_HUMAN
P85A_HUMAN	DAB2P_HUMAN
P85A_HUMAN	UBC_HUMAN
P85A_HUMAN	RACK1_HUMAN
P85A_HUMAN	ATD3A_HUMAN
MK01_HUMAN	AT1A1_HUMAN
MK01_HUMAN	C1QBP_HUMAN
MK01_HUMAN	TNR1A_HUMAN
MK01_HUMAN	TNR25_HUMAN
MK01_HUMAN	H2A1B_HUMAN
MK01_HUMAN	H4_HUMAN
MK01_HUMAN	TNIP2_HUMAN
MK01_HUMAN	KHDR1_HUMAN
MK01_HUMAN	PYR1_HUMAN
MK01_HUMAN	GRB2_HUMAN
MK01_HUMAN	SOS1_HUMAN
MK01_HUMAN	HS90A_HUMAN
GRN_HUMAN	TNR1A_HUMAN
GRN_HUMAN	TNR1B_HUMAN
GRN_HUMAN	GRP75_HUMAN
GRN_HUMAN	HSP7C_HUMAN
GRN_HUMAN	STAT1_HUMAN
GRN_HUMAN	TBB5_HUMAN
GRN_HUMAN	GRP78_HUMAN
GRN_HUMAN	EED_HUMAN
GRN_HUMAN	RAC1_HUMAN
GRN_HUMAN	NEMO_HUMAN
GRN_HUMAN	TNAP3_HUMAN
PTN6_HUMAN	GRB2_HUMAN
PTN6_HUMAN	TNR1A_HUMAN
PTN6_HUMAN	PSMD2_HUMAN
PTN6_HUMAN	KHDR1_HUMAN
PTN6_HUMAN	KSYK_HUMAN
PTN6_HUMAN	JAK1_HUMAN
PTN6_HUMAN	KPCD_HUMAN
PTN6_HUMAN	FAK1_HUMAN
PTN6_HUMAN	PTN6_HUMAN
PTN6_HUMAN	CLH2_HUMAN
PTN6_HUMAN	MYH9_HUMAN
PTN6_HUMAN	SPAT2_HUMAN
PRDX3_HUMAN	TNR1A_HUMAN
PRDX3_HUMAN	BIRC2_HUMAN
PRDX3_HUMAN	PRDX3_HUMAN
PRDX3_HUMAN	MPCP_HUMAN
PRDX3_HUMAN	GRP75_HUMAN
PRDX3_HUMAN	LRC59_HUMAN
PRDX3_HUMAN	ECHA_HUMAN
CCND2_HUMAN	SGTA_HUMAN
CCND2_HUMAN	H2A1B_HUMAN
CCND2_HUMAN	HS71L_HUMAN
CCND2_HUMAN	TBB6_HUMAN
CCND2_HUMAN	DNJA1_HUMAN
CCND2_HUMAN	CCND2_HUMAN
CCND2_HUMAN	STK11_HUMAN
CCND2_HUMAN	AKT1_HUMAN
KAP3_HUMAN	KAP3_HUMAN
DNJA1_HUMAN	RIPK3_HUMAN
DNJA1_HUMAN	TRAF1_HUMAN
DNJA1_HUMAN	HSP7C_HUMAN
DNJA1_HUMAN	GRP75_HUMAN
DNJA1_HUMAN	CALX_HUMAN
AKT1_HUMAN	BCL10_HUMAN
AKT1_HUMAN	NEMO_HUMAN
AKT1_HUMAN	GRP75_HUMAN
AKT1_HUMAN	GRP78_HUMAN
AKT1_HUMAN	STK11_HUMAN
AKT1_HUMAN	IKKB_HUMAN
AKT1_HUMAN	UCHL1_HUMAN
AKT1_HUMAN	BAG2_HUMAN
AKT1_HUMAN	HS90A_HUMAN
AKT1_HUMAN	HSP7C_HUMAN
AKT1_HUMAN	HSP76_HUMAN
AKT1_HUMAN	RS27A_HUMAN
AKT1_HUMAN	UBC_HUMAN
AKT1_HUMAN	UBB_HUMAN
AKT1_HUMAN	RL40_HUMAN
AKT1_HUMAN	MPCP_HUMAN
AKT1_HUMAN	RCN2_HUMAN
AKT1_HUMAN	UBP4_HUMAN
AKT1_HUMAN	CLH1_HUMAN
AKT1_HUMAN	AT1A1_HUMAN
AKT1_HUMAN	TBB5_HUMAN
AKT1_HUMAN	H2B1B_HUMAN
AKT1_HUMAN	P85A_HUMAN
AKT1_HUMAN	FAK1_HUMAN
AKT1_HUMAN	FACD2_HUMAN
AKT1_HUMAN	RAC1_HUMAN
AKT1_HUMAN	STAT1_HUMAN
H2B1B_HUMAN	TNR1A_HUMAN
H2B1B_HUMAN	PRKDC_HUMAN
H2B1B_HUMAN	NP1L1_HUMAN
H2B1B_HUMAN	RUVB1_HUMAN
H2B1B_HUMAN	EPIPL_HUMAN
H2B1B_HUMAN	DNJA1_HUMAN
H2B1B_HUMAN	RRP12_HUMAN
H2B1B_HUMAN	HNRPD_HUMAN
H2B1B_HUMAN	HNRPQ_HUMAN
H2B1B_HUMAN	UBQL1_HUMAN
H2B1B_HUMAN	AT1A1_HUMAN
H2B1B_HUMAN	INT14_HUMAN
HS71L_HUMAN	IKKB_HUMAN
HS71L_HUMAN	NEMO_HUMAN
HS71L_HUMAN	TANK_HUMAN
HS71L_HUMAN	RIPK1_HUMAN
HS71L_HUMAN	RIPK2_HUMAN
HS71L_HUMAN	RIPK3_HUMAN
HS71L_HUMAN	M3K7_HUMAN
HS71L_HUMAN	TNR1A_HUMAN
HS71L_HUMAN	TNR1B_HUMAN
HS71L_HUMAN	TRADD_HUMAN
HS71L_HUMAN	TRAF1_HUMAN
HS71L_HUMAN	TRAF2_HUMAN
HS71L_HUMAN	TRAF6_HUMAN
HS71L_HUMAN	PP1A_HUMAN
HS71L_HUMAN	HSP76_HUMAN
HS71L_HUMAN	MPCP_HUMAN
MYH9_HUMAN	RIPK2_HUMAN
MYH9_HUMAN	PP1A_HUMAN
MYH9_HUMAN	ACTG_HUMAN
MYH9_HUMAN	MYH10_HUMAN
MYH9_HUMAN	MOES_HUMAN
MYH9_HUMAN	SE1L1_HUMAN
MYH9_HUMAN	NP1L1_HUMAN
MYH9_HUMAN	AKT1_HUMAN
MYH10_HUMAN	IKKA_HUMAN
MYH10_HUMAN	IKKB_HUMAN
MYH10_HUMAN	IKKE_HUMAN
MYH10_HUMAN	NEMO_HUMAN
MYH10_HUMAN	RIPK2_HUMAN
MYH10_HUMAN	RIPK3_HUMAN
MYH10_HUMAN	TNR1A_HUMAN
MYH10_HUMAN	TNR1B_HUMAN
GRP75_HUMAN	IKKA_HUMAN
GRP75_HUMAN	IKKB_HUMAN
GRP75_HUMAN	IKKE_HUMAN
GRP75_HUMAN	NEMO_HUMAN
GRP75_HUMAN	TANK_HUMAN
GRP75_HUMAN	RIPK1_HUMAN
GRP75_HUMAN	RIPK3_HUMAN
GRP75_HUMAN	TAB2_HUMAN
GRP75_HUMAN	M3K7_HUMAN
GRP75_HUMAN	TBK1_HUMAN
GRP75_HUMAN	TNR1B_HUMAN
GRP75_HUMAN	TRAF1_HUMAN
GRP75_HUMAN	TRAF2_HUMAN
GRP75_HUMAN	TRAF6_HUMAN
GRP75_HUMAN	TRAP1_HUMAN
GRP75_HUMAN	DNJA3_HUMAN
GRP75_HUMAN	RACK1_HUMAN
GRP75_HUMAN	HNRPD_HUMAN
GRP75_HUMAN	HSP7C_HUMAN
GRP75_HUMAN	ECHA_HUMAN
TRAF2_MOUSE	TRAF1_HUMAN
TRAF2_MOUSE	TRAF1_MOUSE
OST48_HUMAN	TNR1A_HUMAN
OST48_HUMAN	TNR1B_HUMAN
OST48_HUMAN	SSRD_HUMAN
OST48_HUMAN	S61A1_HUMAN
ECHA_HUMAN	RIPK3_HUMAN
ECHA_HUMAN	TNR1A_HUMAN
ECHA_HUMAN	TRAF6_HUMAN
ECHA_HUMAN	IKKE_HUMAN
ECHA_HUMAN	MOES_HUMAN
ECHA_HUMAN	MPCP_HUMAN
STAT1_HUMAN	EGFR_HUMAN
STAT1_HUMAN	DNJA3_HUMAN
STAT1_HUMAN	ACTG_HUMAN
STAT1_HUMAN	CALX_HUMAN
STAT1_HUMAN	PFKAL_HUMAN
STAT1_HUMAN	UCHL1_HUMAN
STAT1_HUMAN	STAT1_HUMAN
STAT1_HUMAN	KPCD_HUMAN
STAT1_HUMAN	UBP2_HUMAN
STAT1_HUMAN	TNR1B_HUMAN
STAT1_HUMAN	FADD_HUMAN
STAT1_HUMAN	KSYK_HUMAN
PK3CA_HUMAN	P85A_HUMAN
PK3CA_HUMAN	PK3CA_HUMAN
PK3CA_HUMAN	TNF13_HUMAN
PK3CA_HUMAN	STAT1_HUMAN
PK3CA_HUMAN	AKT1_HUMAN
PK3CA_HUMAN	RAC1_HUMAN
PK3CA_HUMAN	CLH1_HUMAN
PK3CA_HUMAN	MYH10_HUMAN
PK3CA_HUMAN	RS3_HUMAN
PK3CA_HUMAN	RS27_HUMAN
PK3CA_HUMAN	PTN11_HUMAN
PK3CA_HUMAN	TRAF6_HUMAN
PK3CA_HUMAN	CCND2_HUMAN
PK3CA_HUMAN	STK11_HUMAN
CASP2_HUMAN	CRADD_HUMAN
CASP2_HUMAN	CASP2_HUMAN
CASP2_HUMAN	GRB2_HUMAN
CASP2_HUMAN	BID_HUMAN
CASP2_HUMAN	TRAF1_HUMAN
CASP2_HUMAN	TRAF2_HUMAN
CASP2_HUMAN	TRAF3_HUMAN
CASP2_HUMAN	HTRA2_HUMAN
RS27_HUMAN	RIPK3_HUMAN
RS27_HUMAN	SRC_HUMAN
CDN2B_HUMAN	TRAF1_HUMAN
CDN2B_HUMAN	AKT1_HUMAN
CDN2B_HUMAN	CCND2_HUMAN
CDN2B_HUMAN	CDN2B_HUMAN
GRK6_HUMAN	HS90A_HUMAN
GRK6_HUMAN	GRK6_HUMAN
KSYK_HUMAN	CBL_HUMAN
KSYK_HUMAN	RAC1_HUMAN
KSYK_HUMAN	TRAF6_HUMAN
KSYK_HUMAN	SHIP1_HUMAN
KSYK_HUMAN	TRAF3_HUMAN
KSYK_HUMAN	TBK1_HUMAN
KSYK_HUMAN	M3K7_HUMAN
KSYK_HUMAN	UBB_HUMAN
KSYK_HUMAN	JAK1_HUMAN
MK08_HUMAN	P85A_HUMAN
MK08_HUMAN	TNR6_HUMAN
MK08_HUMAN	RAC1_HUMAN
MK08_HUMAN	PSMD2_HUMAN
MK08_HUMAN	RUVB1_HUMAN
MK08_HUMAN	TR10B_HUMAN
MK08_HUMAN	FADD_HUMAN
MK08_HUMAN	CASPA_HUMAN
MK08_HUMAN	CASP8_HUMAN
MK08_HUMAN	TNR1A_HUMAN
MK08_HUMAN	TRAF2_HUMAN
MK08_HUMAN	HS90A_HUMAN
MK08_HUMAN	RASF1_HUMAN
MK08_HUMAN	RIPK1_HUMAN
TNFL6_HUMAN	CASPA_HUMAN
TNFL6_HUMAN	CASP8_HUMAN
TNFL6_HUMAN	TNR6_HUMAN
TNFL6_HUMAN	FADD_HUMAN
TNFL6_HUMAN	SRC_HUMAN
TNFL6_HUMAN	BID_HUMAN
TNFL6_HUMAN	MK08_HUMAN
TNFL6_HUMAN	TR10B_HUMAN
TNFL6_HUMAN	TNR1A_HUMAN
TNFL6_HUMAN	GRB2_HUMAN
TNFL6_HUMAN	PK3CA_HUMAN
KC1A_HUMAN	TNR1A_HUMAN
KC1A_HUMAN	RIPK1_HUMAN
KC1A_HUMAN	BCL10_HUMAN
KC1A_HUMAN	IKKB_HUMAN
KC1A_HUMAN	KC1E_HUMAN
KC1A_HUMAN	TNR1B_HUMAN
KC1A_HUMAN	ATPA_HUMAN
KC1A_HUMAN	PYR1_HUMAN
KC1A_HUMAN	PRKDC_HUMAN
KC1A_HUMAN	TBB5_HUMAN
KC1A_HUMAN	RAC1_HUMAN
KC1A_HUMAN	GCN1_HUMAN
KC1A_HUMAN	STAT1_HUMAN
KC1A_HUMAN	AT1A1_HUMAN
KC1A_HUMAN	ACTG_HUMAN
KC1A_HUMAN	RS3_HUMAN
KC1A_HUMAN	ATD3A_HUMAN
KC1A_HUMAN	AFG32_HUMAN
KC1A_HUMAN	PFKAL_HUMAN
KC1A_HUMAN	S61A1_HUMAN
KC1A_HUMAN	AT2A2_HUMAN
KC1A_HUMAN	DNJA1_HUMAN
KC1A_HUMAN	UBB_HUMAN
KC1A_HUMAN	BID_HUMAN
TRPC1_HUMAN	CAV1_HUMAN
TRPC1_HUMAN	TRPC1_HUMAN
KC1E_HUMAN	PSMD2_HUMAN
KC1E_HUMAN	KAP3_HUMAN
KC1E_HUMAN	HSP7C_HUMAN
KC1E_HUMAN	KC1E_HUMAN
SSRD_HUMAN	TNR1A_HUMAN
SSRD_HUMAN	TNR1B_HUMAN
GDIR1_HUMAN	RAC1_HUMAN
GDIR1_HUMAN	GDIR1_HUMAN
GDIR1_HUMAN	BID_HUMAN
GDIR1_HUMAN	TR10B_HUMAN
GDIR1_HUMAN	FADD_HUMAN
GDIR1_HUMAN	TNFL6_HUMAN
GDIR1_HUMAN	MK08_HUMAN
GDIR1_HUMAN	MOES_HUMAN
GDIR1_HUMAN	CASPA_HUMAN
GDIR1_HUMAN	CASP8_HUMAN
GDIR1_HUMAN	TNR1A_HUMAN
DAPK1_HUMAN	CALM2_HUMAN
DAPK1_HUMAN	RIPK3_HUMAN
DAPK1_HUMAN	DAPK1_HUMAN
DAPK1_HUMAN	UBC_HUMAN
DAPK1_HUMAN	FADD_HUMAN
DAPK1_HUMAN	BAG2_HUMAN
DAPK1_HUMAN	ATF6A_HUMAN
DAPK1_HUMAN	HS90A_HUMAN
DAPK1_HUMAN	MK01_HUMAN
CLH2_HUMAN	TNR1A_HUMAN
CLH2_HUMAN	AT1A1_HUMAN
SYRC_HUMAN	NEMO_HUMAN
SYRC_HUMAN	TNR1A_HUMAN
SYRC_HUMAN	IKKE_HUMAN
SYRC_HUMAN	DNJA1_HUMAN
SYRC_HUMAN	TBB5_HUMAN
SYRC_HUMAN	HS90A_HUMAN
GYS2_HUMAN	TNR1A_HUMAN
NP1L1_HUMAN	TANK_HUMAN
NP1L1_HUMAN	TNR1A_HUMAN
NP1L1_HUMAN	TRADD_HUMAN
NP1L1_HUMAN	TRAF1_HUMAN
NP1L1_HUMAN	TRAF2_HUMAN
NP1L1_HUMAN	NP1L1_HUMAN
NP1L1_HUMAN	IKKE_HUMAN
NP1L1_HUMAN	TRAF6_HUMAN
NP1L1_HUMAN	RS3_HUMAN
CASP7_HUMAN	CASP7_HUMAN
CASP7_HUMAN	TNR1A_HUMAN
CASP7_HUMAN	IKKE_HUMAN
CASP7_HUMAN	P85A_HUMAN
CASP7_HUMAN	CASP2_HUMAN
CASP7_HUMAN	GDIR1_HUMAN
CASP7_HUMAN	STAT1_HUMAN
CASP7_HUMAN	RAC1_HUMAN
CASP7_HUMAN	TRAF2_HUMAN
BID_HUMAN	BID_HUMAN
BID_HUMAN	RHOA_HUMAN
BID_HUMAN	FADD_HUMAN
BID_HUMAN	KC1E_HUMAN
BID_HUMAN	TBB2B_HUMAN
BID_HUMAN	TR10B_HUMAN
BID_HUMAN	MK08_HUMAN
BID_HUMAN	CASPA_HUMAN
BID_HUMAN	CASP8_HUMAN
BID_HUMAN	TNR1A_HUMAN
BID_HUMAN	FOXK1_HUMAN
BID_HUMAN	SUMO1_HUMAN
EPIPL_HUMAN	NEMO_HUMAN
EPIPL_HUMAN	TNR1A_HUMAN
EPIPL_HUMAN	TRAF6_HUMAN
EPIPL_HUMAN	EGFR_HUMAN
MYL6_HUMAN	RIPK3_HUMAN
MYL6_HUMAN	MYH10_HUMAN
MYL6_HUMAN	PHOCN_HUMAN
RHOA_HUMAN	GDIR1_HUMAN
RHOA_HUMAN	TNR6_HUMAN
RHOA_HUMAN	FADD_HUMAN
RHOA_HUMAN	MK08_HUMAN
RHOA_HUMAN	AT2A2_HUMAN
RHOA_HUMAN	PYR1_HUMAN
RHOA_HUMAN	SSRD_HUMAN
RHOA_HUMAN	TIM50_HUMAN
RHOA_HUMAN	AT1A1_HUMAN
RHOA_HUMAN	ADT2_HUMAN
RHOA_HUMAN	TBB5_HUMAN
RHOA_HUMAN	HSP7C_HUMAN
RHOA_HUMAN	HSP76_HUMAN
RHOA_HUMAN	DNJA1_HUMAN
RHOA_HUMAN	PRKDC_HUMAN
RHOA_HUMAN	MPCP_HUMAN
RHOA_HUMAN	GCN1_HUMAN
RHOA_HUMAN	TBB6_HUMAN
RHOA_HUMAN	ATD3A_HUMAN
RHOA_HUMAN	RHOA_HUMAN
RHOA_HUMAN	TR10B_HUMAN
RHOA_HUMAN	EZRI_HUMAN
RHOA_HUMAN	TNFL6_HUMAN
RHOA_HUMAN	MOES_HUMAN
RHOA_HUMAN	CASPA_HUMAN
RHOA_HUMAN	CASP8_HUMAN
RHOA_HUMAN	TNR1A_HUMAN
RHOA_HUMAN	TRPC1_HUMAN
RHOA_HUMAN	CAV1_HUMAN
RHOA_HUMAN	RS27A_HUMAN
RHOA_HUMAN	BIRC2_HUMAN
S61A1_HUMAN	CALX_HUMAN
PP1A_HUMAN	MK01_HUMAN
PP1A_HUMAN	SPAT2_HUMAN
PP1A_HUMAN	AKT1_HUMAN
PP1A_HUMAN	CLH1_HUMAN
PP1A_HUMAN	ECHA_HUMAN
PP1A_HUMAN	ATD3A_HUMAN
PP1A_HUMAN	RUVB1_HUMAN
PP1A_HUMAN	KSYK_HUMAN
PP1A_HUMAN	GYS2_HUMAN
PP1A_HUMAN	EED_HUMAN
PP1A_HUMAN	FAK1_HUMAN
PP1A_HUMAN	CAV1_HUMAN
PP1A_HUMAN	KC1E_HUMAN
PP1A_HUMAN	KPCB_HUMAN
PP1A_HUMAN	PP1A_HUMAN
PP1A_HUMAN	TBB5_HUMAN
PP1A_HUMAN	RS16_HUMAN
PP1A_HUMAN	RS3_HUMAN
PP1A_HUMAN	KPCD_HUMAN
PP1A_HUMAN	PYR1_HUMAN
RS16_HUMAN	NEMO_HUMAN
RS16_HUMAN	TNR1A_HUMAN
RS16_HUMAN	TNR1B_HUMAN
RS16_HUMAN	TRADD_HUMAN
RS16_HUMAN	IKKE_HUMAN
RS16_HUMAN	RS3_HUMAN
RS16_HUMAN	RS27A_HUMAN
RS16_HUMAN	RS27_HUMAN
RS16_HUMAN	RRP12_HUMAN
RS16_HUMAN	DAXX_HUMAN
H4_HUMAN	M3K7_HUMAN
H4_HUMAN	TNR1A_HUMAN
H4_HUMAN	H31T_HUMAN
H4_HUMAN	H4_HUMAN
H4_HUMAN	UTP15_HUMAN
H4_HUMAN	H2B1B_HUMAN
H4_HUMAN	TBA3C_HUMAN
H4_HUMAN	FACD2_HUMAN
H4_HUMAN	HNRPD_HUMAN
H4_HUMAN	HNRPQ_HUMAN
H4_HUMAN	PRKDC_HUMAN
H4_HUMAN	RRP12_HUMAN
H4_HUMAN	NP1L1_HUMAN
H4_HUMAN	DNJA1_HUMAN
H4_HUMAN	TBB5_HUMAN
H4_HUMAN	AT1A1_HUMAN
H4_HUMAN	EPIPL_HUMAN
H4_HUMAN	HSP7C_HUMAN
H4_HUMAN	ECHA_HUMAN
H4_HUMAN	MYH10_HUMAN
H4_HUMAN	UBQL1_HUMAN
H4_HUMAN	PRDX3_HUMAN
H4_HUMAN	INT14_HUMAN
H4_HUMAN	BABA2_HUMAN
H4_HUMAN	MCRS1_HUMAN
H4_HUMAN	FOXK2_HUMAN
H4_HUMAN	FOXK1_HUMAN
H4_HUMAN	DNJA3_HUMAN
H4_HUMAN	RS27A_HUMAN
H4_HUMAN	MYH9_HUMAN
H4_HUMAN	TIM50_HUMAN
H4_HUMAN	AFG32_HUMAN
H4_HUMAN	LRC59_HUMAN
H4_HUMAN	KIF2C_HUMAN
H4_HUMAN	AT2A2_HUMAN
H4_HUMAN	UTP20_HUMAN
H4_HUMAN	OST48_HUMAN
H4_HUMAN	IKBL1_HUMAN
H4_HUMAN	ADT3_HUMAN
H4_HUMAN	MPCP_HUMAN
H4_HUMAN	FBX11_HUMAN
H4_HUMAN	CDC6_HUMAN
H4_HUMAN	ADT2_HUMAN
H4_HUMAN	GRP78_HUMAN
H4_HUMAN	ATPA_HUMAN
H4_HUMAN	MYL6_HUMAN
H4_HUMAN	HSP76_HUMAN
H4_HUMAN	PP1A_HUMAN
H4_HUMAN	RL23_HUMAN
H4_HUMAN	RUVB1_HUMAN
H4_HUMAN	ATR_HUMAN
H4_HUMAN	SUMO1_HUMAN
H4_HUMAN	KHDR1_HUMAN
H4_HUMAN	BAG2_HUMAN
H4_HUMAN	GRP75_HUMAN
H4_HUMAN	ATD3A_HUMAN
RL23_HUMAN	RIPK3_HUMAN
RL23_HUMAN	RS27A_HUMAN
RS27A_HUMAN	TNR1A_HUMAN
RS27A_HUMAN	TRAF6_HUMAN
RS27A_HUMAN	RS3_HUMAN
RS27A_HUMAN	RL40_HUMAN
RS27A_HUMAN	RS27A_HUMAN
RL40_HUMAN	TNR1A_HUMAN
RL40_HUMAN	GRB2_HUMAN
RL40_HUMAN	H4_HUMAN
RL40_HUMAN	H2A1B_HUMAN
RL40_HUMAN	H31T_HUMAN
RL40_HUMAN	NP1L1_HUMAN
RL40_HUMAN	ARRD3_HUMAN
RL40_HUMAN	KHDR1_HUMAN
RL40_HUMAN	UBB_HUMAN
GRB2_HUMAN	EPIPL_HUMAN
GRB2_HUMAN	PTN11_HUMAN
GRB2_HUMAN	UBB_HUMAN
GRB2_HUMAN	SOS1_HUMAN
GRB2_HUMAN	H4_HUMAN
GRB2_HUMAN	RS16_HUMAN
GRB2_HUMAN	ATD3A_HUMAN
GRB2_HUMAN	PRKDC_HUMAN
GRB2_HUMAN	HSP7C_HUMAN
GRB2_HUMAN	GRP78_HUMAN
GRB2_HUMAN	MYH10_HUMAN
GRB2_HUMAN	MYL6_HUMAN
GRB2_HUMAN	RS3_HUMAN
GRB2_HUMAN	RUVB1_HUMAN
GRB2_HUMAN	RL23_HUMAN
GRB2_HUMAN	MPCP_HUMAN
GRB2_HUMAN	ATPA_HUMAN
GRB2_HUMAN	ACTG_HUMAN
GRB2_HUMAN	HS71L_HUMAN
GRB2_HUMAN	TBB5_HUMAN
GRB2_HUMAN	MYO6_HUMAN
GRB2_HUMAN	ML12A_HUMAN
GRB2_HUMAN	MYH9_HUMAN
GRB2_HUMAN	CBL_HUMAN
GRB2_HUMAN	JAK2_HUMAN
GRB2_HUMAN	PYR1_HUMAN
GRB2_HUMAN	BABA2_HUMAN
GRB2_HUMAN	MUC1_HUMAN
GRB2_HUMAN	UBC_HUMAN
GRB2_HUMAN	ADT2_HUMAN
GRB2_HUMAN	PP1A_HUMAN
GRB2_HUMAN	ADT3_HUMAN
GRB2_HUMAN	PK3CA_HUMAN
GRB2_HUMAN	GRP75_HUMAN
GRB2_HUMAN	CLH1_HUMAN
GRB2_HUMAN	TBB6_HUMAN
GRB2_HUMAN	IKKE_HUMAN
GRB2_HUMAN	CYLD_HUMAN
